3 bedroom house for rent at Spintex Road,3,3,"5,439 ",3 bedroom house for rent at Spintex Road
3 bedroom house for rent at cantoments,3,3,"27,195 ",3 bedroom house for rent at cantoments
4 bedroom house for rent at East Legon,4,4,"15,229 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon - Trasacco Estate Road,4,4,"24,475 ",4 bedroom house for rent at East Legon - Trasacco Estate Road
2 bedroom furnished house for rent at East Legon,2,2,"3,263 ",2 bedroom furnished house for rent at East Legon
8 bedroom house for rent at West Legon,8,5,"5,439 ",8 bedroom house for rent at West Legon
14 bedroom house for rent at Cantonments,14,5,"43,511 ",14 bedroom house for rent at Cantonments
4 bedroom house for rent at East Legon,4,4,"13,597 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Cantonments,4,4,"24,475 ",4 bedroom house for rent at Cantonments
4 bedroom house for rent at Ridge,4,4,"16,317 ",4 bedroom house for rent at Ridge
5 bedroom house for rent at Haatso,5,4,"7,071 ",5 bedroom house for rent at Haatso
4 bedroom house for rent at East Legon,4,4,"16,317 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Labone,4,4,"27,195 ",4 bedroom house for rent at Labone
4 bedroom house for rent at Labone,4,4,"27,195 ",4 bedroom house for rent at Labone
3 bedroom house for rent at Cantonments,3,4,"19,036 ",3 bedroom house for rent at Cantonments
4 bedroom house for rent at Labone,4,4,"27,195 ",4 bedroom house for rent at Labone
3 bedroom house for rent at Adjiringanor,3,3,"5,439 ",3 bedroom house for rent at Adjiringanor
4 bedroom house for rent at Ridge,4,4,"21,756 ",4 bedroom house for rent at Ridge
4 bedroom house for rent at East Legon,4,4,"16,317 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,4,"13,597 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,4,"16,317 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,4,"13,597 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,4,"13,597 ",4 bedroom house for rent at East Legon
5 bedroom house for rent at East Legon,5,5,"27,195 ",5 bedroom house for rent at East Legon
"6 bedroom house for rent at Garden road ,East Legon",6,4,"13,597 ","6 bedroom house for rent at Garden road ,East Legon"
3 bedroom house for rent at Roman Ridge,3,3,"10,878 ",3 bedroom house for rent at Roman Ridge
4 bedroom house for rent at Labone,4,4,"16,317 ",4 bedroom house for rent at Labone
4 bedroom house for rent at Osu,4,4,"19,036 ",4 bedroom house for rent at Osu
4 bedroom house for rent at Cantonments,4,4,"27,195 ",4 bedroom house for rent at Cantonments
4 bedroom house for rent at Spintex,4,4,"3,807 ",4 bedroom house for rent at Spintex
2 bedroom house for rent at Labone,2,2,"8,158 ",2 bedroom house for rent at Labone
3 bedroom house for rent at Spintex Road,3,3,"3,807 ",3 bedroom house for rent at Spintex Road
4 bedroom house for rent at Cantonments,4,4,"27,195 ",4 bedroom house for rent at Cantonments
3 bedroom house for rent at Tesano,3,3,"8,158 ",3 bedroom house for rent at Tesano
8 bedroom house for rent at Haatso,8,5,"38,072 ",8 bedroom house for rent at Haatso
3 bedroom house for rent at Dzorwulu,3,3,"14,141 ",3 bedroom house for rent at Dzorwulu
5 bedroom house for rent at East Legon,5,5,"24,475 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at Tema,4,4,"4,351 ",4 bedroom house for rent at Tema
5 bedroom house for rent at East Legon,5,5,"21,756 ",5 bedroom house for rent at East Legon
5 bedroom house for rent at Airport Residential Area,5,5,"27,310 ",5 bedroom house for rent at Airport Residential Area
4 bedroom house for rent at East Legon,4,4,"16,317 ",4 bedroom house for rent at East Legon
4 bedroom furnished house for rent at East Legon,4,4,"16,317 ",4 bedroom furnished house for rent at East Legon
3 bedroom house for rent at OYARIFA,3,2,"2,500 ",3 bedroom house for rent at OYARIFA
4 bedroom house for rent at East Legon,4,4,"19,036 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at Tema,3,4,"4,351 ",3 bedroom house for rent at Tema
3 bedroom house for rent at OYARIFA,3,2,"2,500 ",3 bedroom house for rent at OYARIFA
4 bedroom house for rent at East Legon,4,4,"10,878 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Cantonments,4,4,"23,300 ",4 bedroom house for rent at East Cantonments
"3 bedroom furnished house for rent at East legon, extension",3,3,"10,878 ","3 bedroom furnished house for rent at East legon, extension"
"4 bedroom house for rent at Airport Residential Area,",4,4,"31,625 ","4 bedroom house for rent at Airport Residential Area,"
3 bedroom furnished house for rent at Osu,3,4,"12,509 ",3 bedroom furnished house for rent at Osu
4 bedroom house for rent at East Legon,4,5,"5,439 ",4 bedroom house for rent at East Legon
"4 bedroom house for rent at East legon , dell hospital near American house",4,5,"6,527 ","4 bedroom house for rent at East legon , dell hospital near American house"
4 bedroom house for rent at East Legon,4,5,"14,141 ",4 bedroom house for rent at East Legon
1 bedroom house for rent at East legon,1,1,700 ,1 bedroom house for rent at East legon
2 bedroom house for rent at Ogbojo,2,2,"2,300 ",2 bedroom house for rent at Ogbojo
4 bedroom house for rent at East Legon,4,4,"10,878 ",4 bedroom house for rent at East Legon
4 bedroom furnished house for rent at East Legon,4,4,"16,317 ",4 bedroom furnished house for rent at East Legon
4 bedroom house for rent at East Legon,4,5,"8,158 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Cantonments,4,5,"24,475 ",4 bedroom house for rent at East Cantonments
3 bedroom house for rent at East legon hills,3,3,"5,439 ",3 bedroom house for rent at East legon hills
4 bedroom house for rent at West legon,4,4,"4,000 ",4 bedroom house for rent at West legon
4 bedroom house for rent at East Legon,4,5,"9,246 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,4,"16,317 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East legon,4,4,"8,158 ",4 bedroom house for rent at East legon
4 bedroom house for rent at East Legon,4,5,"8,158 ",4 bedroom house for rent at East Legon
5 bedroom house for rent at West Legon,5,5,"5,439 ",5 bedroom house for rent at West Legon
4 bedroom house for rent at Agbogba,4,4,"5,439 ",4 bedroom house for rent at Agbogba
4 bedroom house for rent at Parakuo Estates Dome,4,4,"4,000 ",4 bedroom house for rent at Parakuo Estates Dome
3 bedroom house for rent at Agbogba sun city,3,3,"1,200 ",3 bedroom house for rent at Agbogba sun city
3 bedroom furnished house for rent at Roman Ridge,3,3,"21,756 ",3 bedroom furnished house for rent at Roman Ridge
4 bedroom house for rent at Trasacco,4,5,"27,195 ",4 bedroom house for rent at Trasacco
3 bedroom furnished house for rent at Roman Ridge,3,2,"16,317 ",3 bedroom furnished house for rent at Roman Ridge
4 bedroom multi Family House for rent at East Legon,4,4,"19,036 ",4 bedroom multi Family House for rent at East Legon
5 bedroom furnished house for rent at Trasacco,5,5,"32,633 ",5 bedroom furnished house for rent at Trasacco
3 bedroom house for rent at East Legon,3,4,"27,195 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at Trasacco,5,5,"43,511 ",5 bedroom house for rent at Trasacco
4 bedroom house for rent at East Legon,4,4,"14,582 ",4 bedroom house for rent at East Legon
5 bedroom house for rent at East Legon,5,5,"13,597 ",5 bedroom house for rent at East Legon
5 bedroom house for rent at EAST CANTONMENTS,5,5,"32,633 ",5 bedroom house for rent at EAST CANTONMENTS
4 bedroom house for rent at Airport Hills,4,5,"16,317 ",4 bedroom house for rent at Airport Hills
3 bedroom house for rent at East Legon,3,3,"13,597 ",3 bedroom house for rent at East Legon
1 bedroom house for rent at Haatso,1,1,"1,000 ",1 bedroom house for rent at Haatso
3 bedroom house for rent at Lakeside Estate,3,3,"2,000 ",3 bedroom house for rent at Lakeside Estate
4 bedroom house for rent at East legon,4,5,"10,878 ",4 bedroom house for rent at East legon
5 bedroom house for rent at Community 18 police station,5,4,"5,439 ",5 bedroom house for rent at Community 18 police station
1 bedroom house for rent at Lakeside community 5,1,1,450 ,1 bedroom house for rent at Lakeside community 5
3 bedroom house for rent at Spintex comm.18 block factory,3,3,"4,260 ",3 bedroom house for rent at Spintex comm.18 block factory
4 bedroom house for rent at Tema,4,4,"5,439 ",4 bedroom house for rent at Tema
3 bedroom house for rent at East legon,3,3,"1,600 ",3 bedroom house for rent at East legon
4 bedroom house for rent at East Legon,4,4,"8,158 ",4 bedroom house for rent at East Legon
1 bedroom house for rent at EAST legon,1,1,"1,000 ",1 bedroom house for rent at EAST legon
4 bedroom house for rent at Airport Residential Area,4,5,"17,404 ",4 bedroom house for rent at Airport Residential Area
4 bedroom house for rent at Cantonments,4,5,"21,756 ",4 bedroom house for rent at Cantonments
3 bedroom furnished house for rent at East Legon,3,4,"16,317 ",3 bedroom furnished house for rent at East Legon
4 bedroom house for rent at Labone,4,4,"27,195 ",4 bedroom house for rent at Labone
4 bedroom house for rent at Airport Residential,4,4,"19,036 ",4 bedroom house for rent at Airport Residential
4 bedroom house for rent at East Legon,4,4,"16,317 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at Cantonments,3,3,"14,685 ",3 bedroom house for rent at Cantonments
5 bedroom house for rent at Airport Road,5,5,"10,878 ",5 bedroom house for rent at Airport Road
4 bedroom house for rent at East Legon,4,4,"15,229 ",4 bedroom house for rent at East Legon
"5 bedroom house for rent at Airport Residential Area",5,5,"37,375 ","5 bedroom house for rent at Airport Residential Area"
4 bedroom house for rent at Cantonments,4,6,"16,317 ",4 bedroom house for rent at Cantonments
4 bedroom house for rent at Cantonments,4,6,"19,036 ",4 bedroom house for rent at Cantonments
4 bedroom house for rent at Dzorwulu,4,3,"13,597 ",4 bedroom house for rent at Dzorwulu
3 bedroom house for rent at East Airport,3,4,"5,000 ",3 bedroom house for rent at East Airport
4 bedroom house for rent at East Legon,4,5,"19,036 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at Achimota,3,3,"4,500 ",3 bedroom house for rent at Achimota
3 bedroom house for rent at Roman Ridge,3,4,"13,597 ",3 bedroom house for rent at Roman Ridge
4 bedroom house for rent at Trade Fair,4,5,"8,158 ",4 bedroom house for rent at Trade Fair
4 bedroom house for rent at Airport Hills,4,5,"10,878 ",4 bedroom house for rent at Airport Hills
5 bedroom furnished house for rent at Cantonments,5,6,"27,195 ",5 bedroom furnished house for rent at Cantonments
3 bedroom house for rent at Cantonments,3,3,"10,878 ",3 bedroom house for rent at Cantonments
3 bedroom house for rent at Roman Ridge,3,3,"9,246 ",3 bedroom house for rent at Roman Ridge
4 bedroom house for rent at East Legon,4,4,"19,036 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Airport Hills,4,5,"16,317 ",4 bedroom house for rent at Airport Hills
4 bedroom house for rent at East Legon,4,5,"16,317 ",4 bedroom house for rent at East Legon
3 bedroom furnished house for rent at Cantonments,3,4,"19,036 ",3 bedroom furnished house for rent at Cantonments
5 bedroom furnished house for rent at Cantonments,5,6,"27,195 ",5 bedroom furnished house for rent at Cantonments
3 bedroom furnished house for rent at Dzorwulu,3,4,"16,317 ",3 bedroom furnished house for rent at Dzorwulu
3 bedroom furnished house for rent at Roman Ridge,3,3,"13,597 ",3 bedroom furnished house for rent at Roman Ridge
4 bedroom house for rent at Cantonments,4,4,"21,756 ",4 bedroom house for rent at Cantonments
3 bedroom furnished house for rent at Cantonments,3,4,"27,195 ",3 bedroom furnished house for rent at Cantonments
4 bedroom house for rent at Cantonments,4,6,"22,843 ",4 bedroom house for rent at Cantonments
5 bedroom house for rent at East Legon,5,6,"27,195 ",5 bedroom house for rent at East Legon
3 bedroom house for rent at Achimota,3,4,"6,527 ",3 bedroom house for rent at Achimota
4 bedroom house for rent at Cantonments,4,5,"24,475 ",4 bedroom house for rent at Cantonments
3 bedroom furnished house for rent at Roman Ridge,3,4,"13,597 ",3 bedroom furnished house for rent at Roman Ridge
5 bedroom furnished house for rent at West Legon,5,3,"10,878 ",5 bedroom furnished house for rent at West Legon
3 bedroom house for rent at Airport Residential Area,3,4,"19,036 ",3 bedroom house for rent at Airport Residential Area
3 bedroom house for rent at East Legon - Trasacco Estate Road,3,2,"4,623 ",3 bedroom house for rent at East Legon - Trasacco Estate Road
4 bedroom house for rent at East legon hills,4,5,"6,527 ",4 bedroom house for rent at East legon hills
4 bedroom furnished house for rent at Cantonments,4,4,"24,475 ",4 bedroom furnished house for rent at Cantonments
2 bedroom house for rent at Ogbojo,2,2,"5,439 ",2 bedroom house for rent at Ogbojo
"1 bedroom furnished house for rent at Airport Hills, ",1,1,512 / day ,"1 bedroom furnished house for rent at Airport Hills, "
4 bedroom house for rent at Dzorwulu,4,4,"21,756 ",4 bedroom house for rent at Dzorwulu
8 bedroom house for rent at Spintex 18junction,8,5,"4,500 ",8 bedroom house for rent at Spintex 18junction
4 bedroom house for rent at East Legon Hills,4,4,"3,000 ",4 bedroom house for rent at East Legon Hills
4 bedroom house for rent at Dzorwulu,4,3,"13,597 ",4 bedroom house for rent at Dzorwulu
3 bedroom house for rent at East legon hills,3,2,"3,807 ",3 bedroom house for rent at East legon hills
3 bedroom house for rent at East legon hills,3,2,"3,807 ",3 bedroom house for rent at East legon hills
5 bedroom house for rent at Roman Ridge,5,4,"13,597 ",5 bedroom house for rent at Roman Ridge
4 bedroom house for rent at East Legon,4,5,"16,317 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Dzorwulu,4,4,"21,756 ",4 bedroom house for rent at Dzorwulu
5 bedroom house for rent at Dzorwulu,5,5,"16,317 ",5 bedroom house for rent at Dzorwulu
4 bedroom house for rent at East legon,4,4,"3,535 ",4 bedroom house for rent at East legon
4 bedroom house for rent at East Legon Hills,4,4,"3,000 ",4 bedroom house for rent at East Legon Hills
4 bedroom house for rent at Dzorwulu,4,4,"21,756 ",4 bedroom house for rent at Dzorwulu
3 bedroom house for rent at Westland forestry commission,3,3,"1,800 ",3 bedroom house for rent at Westland forestry commission
3 bedroom house for rent at Oyarifa,3,3,"1,500 ",3 bedroom house for rent at Oyarifa
